consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8714,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,312,312,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.0381,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0062,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,313,313,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8645,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8069,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,314,314,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.7435,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7053,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,315,315,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.8394,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1171,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,316,316,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8723,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8577,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,317,317,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.836,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7887,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,k,0,318,318,318,1,train.png,tree.png,planet.png,2,a,3.0137,0.8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9345,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7579,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,319,319,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8508,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6205,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,320,320,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9027,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8045,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,321,321,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8377,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8529,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,322,322,322,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.2373,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.496,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,323,323,1,train.png,tree.png,bell.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.4592,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6068,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,324,324,324,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.4396,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1686,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,325,325,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.992,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2378,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,326,326,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9175,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,327,327,327,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.0199,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0721,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,328,328,328,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.3738,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.988,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,329,329,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.2194,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7542,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,330,330,330,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9388,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9357,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,62f3b543dce069211e8e982c,001,2023-08-14_17h41.48.779,study6,2022.2.5,MacIntel,59.84082341,62f3b543dce069211e8e982c,64da092c7a22c2da8d708e87,64da59339143de68199886e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,331,331,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
