consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8361,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,282,282,282,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7416,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283,283,283,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7908,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,284,284,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6949,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,285,285,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.4195,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,286,286,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.6423,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,287,287,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.0499,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,288,288,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.5422,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,289,289,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.875,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,290,290,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.6585,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,291,291,291,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.6771,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,292,292,292,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.3504,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,293,293,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9948,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,294,294,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9678,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,295,295,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8002,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,296,296,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8018,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,297,297,297,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6997,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,298,298,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0666,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,299,299,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7694,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,300,300,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7934,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,301,301,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8256,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,302,302,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7089,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,303,303,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2.9176,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,304,304,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9923,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,305,305,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.4684,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,306,306,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.776,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,307,307,307,1,tophat.png,tree.png,planet.png,2,3.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.4006,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,308,308,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.1519,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,309,309,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.6586,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,310,310,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.6916,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ffc6ebd8f29260965cd1eed,001,2022-12-08_09h29.20.154,study3,2021.1.3,Win32,120.0480192,5ffc6ebd8f29260965cd1eed,639196b66de4c8b2f2d051a0,6391a03d92381b5e34513629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,311,311,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
