consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,76,76,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8994,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6019,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,77,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8368,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6689,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,78,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8617,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9522,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,79,79,1,snorkel.png,tree.png,bell.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7485,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6258,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,80,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9262,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6726,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,81,81,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9129,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6848,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,82,82,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.785,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8488,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,83,83,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8361,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7932,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,84,84,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8853,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6975,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,85,85,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7513,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6057,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,k,0,86,86,86,1,compass.png,watch.png,trident.png,5,k,8.1007,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1906,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6229,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,87,87,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.7849,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5463,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,88,88,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9482,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6095,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,89,89,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6989,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6513,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8838,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5986,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,91,91,91,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9981,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.3795,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,92,92,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8429,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5937,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,93,93,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.768,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.3542,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94,94,94,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8687,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7123,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,596a3b32670f410001fe95d9,001,2023-08-14_12h21.00.716,study6,2022.2.5,Win32,60.11783095,596a3b32670f410001fe95d9,64da092c7a22c2da8d708e87,64da0dff4695e6ff5e45dc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,95,95,1,compass.png,tree.png,bell.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
